  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 240 145  62.5 202.97  5.87 30.1 14.55 20.1 2.912E-05  28.78  25.8   5.81  20.7 7.215E-10  31.01  26.0   6.59  19.4
 240 150  62.5 215.93  8.09 10.5 13.02 20.3 1.934E-05  29.81  25.8   8.09  20.6 4.438E-10  31.70  25.9   9.30  19.7
 240 155  62.5 226.70 11.26 10.8 12.10 20.5 1.317E-05  30.41  25.9   9.61  20.7 2.833E-10  32.13  25.8  11.22  19.8
 240 160  62.5 235.62 14.02 10.8 11.78 20.6 9.143E-06  30.71  26.1  10.68  20.9 1.860E-10  32.47  25.8  12.45  19.9
 240 165  62.5 242.47 16.17 10.7 11.74 20.7 6.477E-06  30.71  26.1  10.68  20.9 1.257E-10  32.27  25.9  13.25  20.0
 240 170  62.5 247.70 17.92 10.6 11.71 20.8 4.663E-06  31.01  26.3  11.55  21.2 8.675E-11  31.93  26.0  13.87  20.1
 240 175  62.5 252.08 19.26 10.6 11.84 20.8 3.389E-06  31.64  26.4  12.40  21.5 6.059E-11  31.78  26.0  14.25  20.2
 240 180  62.5 255.18 20.21 10.5 12.02 20.8 2.499E-06  31.64  26.4  12.40  21.5 4.307E-11  31.42  26.2  14.37  20.3
 240 185  62.5 257.59 20.99 10.5 12.13 20.8 1.863E-06  32.78  26.6  13.40  21.8 3.097E-11  31.30  26.3  14.48  20.5
 240 190  62.5 259.50 21.55 10.5 12.30 20.8 1.399E-06  32.78  26.6  13.40  21.8 2.244E-11  31.38  26.4  14.43  20.6
 240 195  62.5 260.77 22.00 10.4 12.40 20.8 1.067E-06  34.53  26.6  14.67  22.1 1.651E-11  31.46  26.5  14.31  20.8
 240 200  62.5 261.92 22.33 10.4 12.50 20.8 8.160E-07  34.53  26.6  14.67  22.1 1.218E-11  31.97  26.6  14.24  20.9
 240 205  62.5 262.63 22.58 10.4 12.57 20.8 6.358E-07  36.90  26.6  16.31  22.4 9.148E-12  32.33  26.6  14.04  21.1
 240 210  62.5 263.31 22.78 10.4 12.64 20.8 4.958E-07  36.90  26.6  16.31  22.4 6.873E-12  33.16  26.7  14.07  21.3
 240 215  62.5 263.72 22.92 10.4 12.69 20.8 3.939E-07  39.85  26.6  18.30  22.7 5.261E-12  33.90  26.7  14.00  21.5
 240 220  62.5 264.12 23.02 10.3 12.74 20.8 3.133E-07  39.85  26.6  18.30  22.7 4.030E-12  34.96  26.7  14.16  21.7
 240 225  62.5 264.39 23.10 10.3 12.77 20.8 2.529E-07  43.22  26.5  20.45  23.0 3.136E-12  36.22  26.6  14.42  22.0
 240 230  62.5 264.62 23.16 10.3 12.81 20.8 2.050E-07  43.22  26.5  20.45  23.0 2.451E-12  37.60  26.6  14.81  22.2
 240 235  62.5 264.81 23.20 10.3 12.83 20.8 1.674E-07  46.79  26.4  22.48  11.1 1.932E-12  39.07  26.5  15.43  22.4
 240 240  62.5 264.95 23.23 10.3 12.85 20.8 1.382E-07  46.79  26.4  22.48  11.1 1.543E-12  40.80  26.5  16.11  22.6
 240  80  67.5 184.66 23.26 27.0 13.67 18.4 6.954E-02   4.60  31.6   5.76  20.4 1.988E-06   9.34  32.4   3.53  21.7
 240  85  67.5 170.48 16.27 27.0 11.16 18.4 4.161E-02   9.09  28.9   8.40  20.3 1.285E-06   4.81  32.4   7.47  21.7
 240  90  67.5 156.55 12.08 23.5 13.87 16.5 2.369E-02  12.63  27.7   9.65  19.4 7.988E-07  12.93  30.1  14.33  20.7
 240  95  67.5 144.74 14.13 21.1 16.13 15.0 1.289E-02  14.51  26.3  10.49  18.4 4.724E-07  15.91  28.9  17.69  19.6
 240 100  67.5 136.30  9.53 20.7 18.90 13.9 6.701E-03  17.03  24.9  11.13  17.3 2.615E-07  13.95  26.1  16.11  18.5
 240 105  67.5 133.20  3.50 26.0 17.26 13.2 3.390E-03  21.53  23.8  15.75  15.3 1.359E-07  17.91  23.4  14.95  16.7
 240 110  67.5 130.92  6.57 29.6 10.73 11.8 1.699E-03  22.45  24.1  19.73  14.8 6.920E-08  21.82  23.5  21.99  15.1
 240 115  67.5 132.22  5.36 29.4 12.65 21.7 8.467E-04  21.68  24.8  20.03  14.0 3.391E-08  22.95  24.3  27.61  14.4
 240 120  67.5 138.72  6.32 27.0 16.56 20.6 4.333E-04  22.09  25.1  16.98  13.7 1.644E-08  22.15  24.9  26.35  13.8
 240 125  67.5 148.37  9.03 25.3 19.87 19.9 2.305E-04  23.74  25.4  12.71  13.3 8.165E-09  23.18  25.4  21.44  13.3
 240 130  67.5 161.16 10.77 24.4 20.66 19.5 1.285E-04  26.49  25.6   7.88  12.8 4.198E-09  26.26  25.8  13.28  12.8
 240 135  67.5 175.95 10.78 23.9 18.80 19.4 7.552E-05  30.01  25.6   3.93  11.6 2.250E-09  30.35  25.8   5.59  12.0
 240 140  67.5 190.78  9.06 23.7 16.01 19.3 4.658E-05  33.85  25.5   4.02  21.3 1.268E-09  34.29  25.8   3.87  21.0
 240 145  67.5 204.26  6.39 24.0 13.52 19.4 2.990E-05  37.53  25.4   6.60  20.4 7.504E-10  37.57  25.7   6.95  20.0
 240 150  67.5 215.87  5.20 28.5 11.70 19.6 1.979E-05  40.54  25.4   8.93  20.2 4.629E-10  40.14  25.5   9.64  19.8
 240 155  67.5 225.67  5.31 28.9 10.50 19.8 1.341E-05  42.68  25.3  10.76  20.1 2.950E-10  42.10  25.5  11.78  19.7
 240 160  67.5 233.88  5.45 29.1  9.77 20.0 9.244E-06  43.94  25.3  12.14  20.1 1.929E-10  43.64  25.4  13.55  19.7
 240 165  67.5 240.27  5.59 29.5  9.35 20.1 6.497E-06  43.94  25.3  12.14  20.1 1.297E-10  44.38  25.4  14.97  19.7
 240 170  67.5 245.26  5.96 30.7  9.09 20.2 4.636E-06  44.60  25.4  13.22  20.2 8.889E-11  44.69  25.4  16.12  19.8
 240 175  67.5 249.43  6.62 32.1  8.95 20.3 3.339E-06  44.86  25.4  14.06  20.3 6.166E-11  44.94  25.4  17.14  19.8
 240 180  67.5 252.50  7.26 32.7  8.90 20.4 2.438E-06  44.86  25.4  14.06  20.3 4.345E-11  44.81  25.4  17.98  19.8
 240 185  67.5 254.82  7.83 32.9  8.88 20.4 1.801E-06  45.21  25.5  14.78  20.5 3.100E-11  44.65  25.4  18.63  19.8
 240 190  67.5 256.76  8.25 33.0  8.90 20.4 1.337E-06  45.21  25.5  14.78  20.5 2.224E-11  44.61  25.5  19.22  19.9
 240 195  67.5 257.98  8.60 33.0  8.92 20.4 1.011E-06  45.59  25.5  15.38  20.7 1.622E-11  44.33  25.5  19.57  19.9
 240 200  67.5 259.09  8.85 33.0  8.94 20.4 7.670E-07  46.44  25.5  15.97  20.8 1.188E-11  44.33  25.5  19.91  20.0
 240 205  67.5 259.83  9.05 33.0  8.97 20.4 5.905E-07  46.44  25.5  15.97  20.8 8.811E-12  44.22  25.5  20.02  20.0
 240 210  67.5 260.48  9.19 33.0  8.98 20.4 4.573E-07  47.56  25.5  16.54  21.0 6.570E-12  44.38  25.6  20.14  20.1
 240 215  67.5 260.92  9.31 33.0  9.00 20.4 3.592E-07  47.56  25.5  16.54  21.0 4.963E-12  44.47  25.6  20.02  20.2
 240 220  67.5 261.33  9.40 32.9  9.02 20.4 2.835E-07  49.25  25.5  17.20  21.2 3.766E-12  44.89  25.6  19.96  20.2
 240 225  67.5 261.58  9.47 32.9  9.04 20.4 2.273E-07  49.25  25.5  17.20  21.2 2.903E-12  45.20  25.6  19.68  20.3
 240 230  67.5 261.84  9.51 32.9  9.05 20.4 1.823E-07  49.25  25.5  17.20  21.2 2.237E-12  46.01  25.6  19.57  20.4
 240 235  67.5 261.99  9.55 32.9  9.06 20.4 1.490E-07  51.37  25.5  17.90  21.3 1.761E-12  46.44  25.6  19.27  20.5
 240 240  67.5 262.14  9.59 32.9  9.08 20.4 1.219E-07  51.37  25.5  17.90  21.3 1.388E-12  47.37  25.6  19.07  20.7
 240  80  72.5 181.71 18.65 26.8  7.76 18.4 5.790E-02   4.45  10.4   2.13  21.2 1.674E-06   8.36  10.5   2.00  22.4
 240  85  72.5 171.87 14.98 26.8  7.30 18.4 3.449E-02   7.96  30.9   3.61  21.1 1.054E-06   8.36  10.5   4.48  22.4
 240  90  72.5 160.87 15.04 23.4  8.93 16.6 2.000E-02  10.33  29.3   4.31  19.4 6.549E-07  14.26  31.6   8.65  20.9
 240  95  72.5 147.95 18.79 21.4 11.38 14.9 1.107E-02  12.19  27.7   5.55  18.4 3.973E-07  16.47  29.9  11.72  19.5
 240 100  72.5 141.14 10.81 21.3 13.11 14.0 5.843E-03  16.97  24.0   8.37  15.9 2.188E-07  12.06  25.9   9.92  18.1
 240 105  72.5 137.74  4.88 27.9 12.60 13.1 3.030E-03  19.90  23.7  11.72  15.3 1.163E-07  18.36  23.1  11.76  16.4
 240 110  72.5 135.44  7.94 29.8 10.94 11.1 1.551E-03  21.19  24.1  15.21  14.8 6.055E-08  20.48  23.4  19.54  15.1
 240 115  72.5 138.83  8.07 28.2 14.28 21.5 7.963E-04  21.39  24.9  15.22  13.7 3.019E-08  19.38  24.4  21.99  14.2
 240 120  72.5 146.28 12.23 25.8 16.39 20.4 4.217E-04  23.46  25.3  12.63  13.2 1.518E-08  19.56  25.1  19.89  13.3
 240 125  72.5 155.40 16.78 24.8 18.58 19.5 2.315E-04  27.55  25.6   9.36  12.6 7.872E-09  23.33  25.6  16.18  12.6
 240 130  72.5 166.77 19.02 24.2 19.34 19.0 1.322E-04  32.69  25.7   5.88  11.7 4.200E-09  29.58  25.8  10.88  11.8
 240 135  72.5 179.80 18.54 23.8 18.45 18.7 7.881E-05  38.28  25.6   4.07  22.0 2.312E-09  36.41  25.7   6.24  22.7
 240 140  72.5 193.14 16.08 23.4 16.90 18.6 4.892E-05  43.86  25.5   5.71  20.3 1.323E-09  42.27  25.6   4.97  20.9
 240 145  72.5 205.55 12.91 23.2 15.39 18.6 3.146E-05  48.60  25.3   8.99  19.6 7.890E-10  46.86  25.5   6.96  19.8
 240 150  72.5 216.42  9.79 23.0 14.23 18.6 2.080E-05  52.34  25.2  12.36  19.3 4.883E-10  50.34  25.4   9.48  19.4
 240 155  72.5 225.67  7.12 22.8 13.39 18.8 1.406E-05  54.87  25.1  15.44  19.2 3.115E-10  52.91  25.3  11.96  19.2
 240 160  72.5 233.41  4.95 22.7 12.71 18.9 9.664E-06  56.20  25.0  18.11  19.1 2.036E-10  54.81  25.3  14.44  19.1
 240 165  72.5 239.22  3.32 22.9 12.14 18.9 6.786E-06  56.20  25.0  18.11  19.1 1.370E-10  55.61  25.2  16.69  19.1
 240 170  72.5 243.98  2.34 23.9 11.77 19.0 4.823E-06  56.72  25.0  20.39  19.1 9.364E-11  56.00  25.2  18.71  19.1
 240 175  72.5 247.94  1.99 25.0 11.48 19.1 3.459E-06  56.66  24.9  22.34  19.1 6.475E-11  56.24  25.2  20.69  19.1
 240 180  72.5 250.78  1.97 25.3 11.23 19.1 2.518E-06  56.66  24.9  22.34  19.1 4.554E-11  55.91  25.1  22.48  19.1
 240 185  72.5 253.04  2.01 13.1 11.11 19.1 1.850E-06  56.12  24.9  23.95  19.1 3.235E-11  55.47  25.1  24.08  19.1
 240 190  72.5 254.87  2.09 12.8 11.00 19.2 1.370E-06  56.12  24.9  23.95  19.1 2.315E-11  55.08  25.1  25.64  19.1
 240 195  72.5 256.09  2.17 12.5 10.94 19.2 1.030E-06  55.35  24.9  25.26  19.1 1.680E-11  54.29  25.1  26.95  19.1
 240 200  72.5 257.20  2.26 12.1 10.88 19.2 7.774E-07  54.42  24.9  26.25  19.1 1.225E-11  53.78  25.2  28.23  19.1
 240 205  72.5 257.93  2.35 11.9 10.85 19.2 5.962E-07  54.42  24.9  26.25  19.1 9.047E-12  52.90  25.2  29.28  19.1
 240 210  72.5 258.58  2.43 11.7 10.82 19.2 4.597E-07  53.44  24.9  26.92  19.1 6.715E-12  52.32  25.2  30.27  19.1
 240 215  72.5 259.03  2.49 11.5 10.81 19.2 3.597E-07  53.44  24.9  26.92  19.1 5.049E-12  51.47  25.2  31.02  19.1
 240 220  72.5 259.43  2.55 11.4 10.80 19.2 2.827E-07  52.75  24.9  27.39  19.2 3.814E-12  50.99  25.2  31.74  19.1
 240 225  72.5 259.70  2.59 11.3 10.80 19.2 2.258E-07  52.75  24.9  27.39  19.2 2.925E-12  50.17  25.2  32.16  19.1
 240 230  72.5 259.97  2.63 11.2 10.81 19.2 1.804E-07  52.42  24.9  27.74  19.2 2.244E-12  49.97  25.2  32.65  19.1
 240 235  72.5 260.12  2.65 11.1 10.81 19.2 1.472E-07  52.42  24.9  27.74  19.2 1.759E-12  49.16  25.2  32.79  19.1
 240 240  72.5 260.28  2.68 11.1 10.82 19.2 1.201E-07  52.42  24.9  27.74  19.2 1.380E-12  48.96  25.2  32.84  19.1
 240  80  77.5 177.66 16.74 28.7  3.93 18.7 4.610E-02  10.45  32.8   1.27  12.7 1.364E-06   5.42  10.2   2.74  12.5
 240  85  77.5 173.98 11.99 28.7  6.03 18.7 2.747E-02  13.40  31.8   1.92  18.5 8.266E-07  11.74  10.2   3.17  12.5
 240  90  77.5 164.90 12.96 23.6  5.33 17.2 1.611E-02  15.15  30.8   3.10  18.1 5.124E-07  20.58  32.7   4.51  20.8
 240  95  77.5 156.50 22.67 21.7  6.81 15.0 9.075E-03  11.73  29.1   3.88  16.8 3.063E-07  23.80  31.8   7.64  19.3
 240 100  77.5 152.81 15.68 22.4  5.72 14.7 5.025E-03  10.07  26.8   5.31  16.2 1.730E-07  11.68  29.5   5.47  17.5
 240 105  77.5 149.39 10.72 26.9  6.63 12.8 2.746E-03  13.16  25.1   7.34  15.9 9.639E-08  11.14  25.0   9.37  16.7
 240 110  77.5 146.96 12.66 28.0  9.06 11.1 1.485E-03  16.98  25.1   8.76  15.6 5.287E-08  13.86  24.6  13.41  15.9
 240 115  77.5 148.18 15.33 26.6 10.70 21.4 8.004E-04  23.32  25.8   7.62  14.2 2.832E-08  15.22  25.7  12.01  14.7
 240 120  77.5 153.68 19.57 25.1 11.92 20.0 4.385E-04  28.57  26.0   5.69  13.4 1.502E-08  20.45  26.3   9.62  13.5
 240 125  77.5 161.74 21.81 24.1 13.65 19.0 2.469E-04  35.15  26.0   3.71  11.4 8.047E-09  28.57  26.3   7.24  12.3
 240 130  77.5 172.51 21.33 23.3 14.82 18.3 1.437E-04  41.25  25.8   3.39  21.3 4.382E-09  36.84  26.1   4.96  22.4
 240 135  77.5 185.30 18.67 22.5 15.03 18.0 8.692E-05  46.69  25.6   4.64  19.9 2.448E-09  43.95  25.8   3.70  20.7
 240 140  77.5 198.69 14.89 21.7 14.99 17.8 5.463E-05  50.75  25.4   7.63  19.1 1.418E-09  49.28  25.5   3.77  19.5
 240 145  77.5 211.32 11.34 20.7 14.98 17.8 3.550E-05  53.75  25.2  11.30  18.7 8.554E-10  52.89  25.4   5.26  18.8
 240 150  77.5 222.47  8.85 19.5 15.05 17.9 2.367E-05  55.51  25.0  15.12  18.5 5.350E-10  55.10  25.2   7.27  18.5
 240 155  77.5 231.93  7.52 18.4 15.04 17.9 1.611E-05  56.05  24.9  18.78  18.4 3.448E-10  56.21  25.1   9.56  18.4
 240 160  77.5 239.01  6.94 17.6 14.87 18.0 1.123E-05  56.05  24.9  18.78  18.4 2.299E-10  56.05  25.1  12.01  18.3
 240 165  77.5 244.80  6.70 17.0 14.68 18.0 7.927E-06  55.83  24.9  22.21  18.3 1.560E-10  55.52  25.0  14.39  18.3
 240 170  77.5 249.59  6.56 16.5 14.55 18.0 5.650E-06  54.82  24.9  25.29  18.3 1.072E-10  54.72  25.0  16.65  18.3
 240 175  77.5 253.10  6.49 16.1 14.35 18.0 4.084E-06  54.82  24.9  25.29  18.3 7.501E-11  53.46  25.0  18.87  18.2
 240 180  77.5 255.87  6.46 15.6 14.18 18.1 2.982E-06  53.10  24.8  27.96  18.2 5.305E-11  52.03  25.0  20.97  18.2
 240 185  77.5 258.20  6.48 15.2 14.10 18.1 2.191E-06  51.13  24.9  30.40  18.2 3.776E-11  50.72  25.1  22.91  18.2
 240 190  77.5 259.66  6.53 14.8 13.97 18.1 1.635E-06  51.13  24.9  30.40  18.2 2.729E-11  49.06  25.1  24.70  18.2
 240 195  77.5 260.97  6.60 14.4 13.90 18.1 1.226E-06  48.66  24.9  32.39  18.2 1.980E-11  47.51  25.1  26.42  18.2
 240 200  77.5 261.89  6.73 14.0 13.82 18.1 9.299E-07  48.66  24.9  32.39  18.2 1.451E-11  45.99  25.1  27.96  18.2
 240 205  77.5 262.65  6.83 13.7 13.76 18.1 7.117E-07  45.98  24.9  34.04  18.2 1.072E-11  44.39  25.2  29.41  18.2
 240 210  77.5 263.23  6.96 13.5 13.71 18.1 5.497E-07  45.98  24.9  34.04  18.2 7.973E-12  42.95  25.2  30.74  18.2
 240 215  77.5 263.69  7.05 13.3 13.68 18.1 4.292E-07  43.23  25.0  35.35  18.2 5.987E-12  41.41  25.3  31.88  18.2
 240 220  77.5 264.06  7.15 13.2 13.65 18.1 3.381E-07  43.23  25.0  35.35  18.2 4.530E-12  40.06  25.3  32.98  18.2
 240 225  77.5 264.37  7.22 13.1 13.63 18.1 2.688E-07  40.56  25.0  36.34  18.2 3.458E-12  38.68  25.4  33.85  18.2
 240 230  77.5 264.59  7.30 13.0 13.62 18.1 2.162E-07  40.56  25.0  36.34  18.2 2.667E-12  37.48  25.5  34.62  18.2
 240 235  77.5 264.81  7.35 13.0 13.61 18.1 1.745E-07  38.28  25.1  37.19  18.2 2.065E-12  36.38  25.5  35.47  18.2
 240 240  77.5 264.95  7.40 12.9 13.61 18.1 1.432E-07  38.28  25.1  37.19  18.2 1.628E-12  35.31  25.6  35.74  18.2
 240  80  82.5 175.27 19.34 31.0  3.03 20.2 3.476E-02  11.58  33.7   3.89  16.3 1.044E-06   5.68  10.4   6.39  15.2
 240  85  82.5 175.53 11.65 31.0  4.93 20.2 2.078E-02  17.24  33.4   4.36  17.3 6.184E-07  15.07  10.4   5.26  15.2
 240  90  82.5 172.03  9.83 24.3  4.18 19.3 1.229E-02  20.73  32.9   4.99  17.5 3.725E-07  27.65  33.5   4.76  18.8
 240  95  82.5 169.66 21.95 22.5  2.83 18.1 7.218E-03  17.31  32.5   5.39  17.0 2.228E-07  31.82  33.1   6.24  18.7
 240 100  82.5 165.15 22.53 23.5  1.05 16.8 4.208E-03  11.64  31.0   5.80  16.9 1.340E-07  18.97  33.3   5.53  17.6
 240 105  82.5 159.25 21.18 24.9  2.11 14.1 2.402E-03  15.02  27.2   6.84  16.8 7.951E-08   9.79  29.8   8.23  17.6
 240 110  82.5 159.23 20.42 25.2  4.01 12.4 1.349E-03  19.52  26.6   6.36  16.4 4.463E-08  12.29  27.8   9.62  17.2
 240 115  82.5 162.60 20.75 24.8  4.48 11.1 7.672E-04  24.81  26.2   5.49  16.0 2.478E-08  17.06  27.2   8.34  16.4
 240 120  82.5 168.40 20.22 23.8  5.58 22.5 4.431E-04  30.65  26.0   4.50  15.5 1.376E-08  25.01  26.8   6.67  15.6
 240 125  82.5 176.91 18.39 22.6  6.78 21.6 2.622E-04  35.93  25.7   3.63  19.9 7.712E-09  32.98  26.3   5.42  14.6
 240 130  82.5 187.37 15.20 21.1  7.74 15.0 1.596E-04  39.67  25.4   4.27  18.4 4.408E-09  39.08  25.9   4.61  18.9
 240 135  82.5 199.10 12.42 19.2  8.14 14.7 1.002E-04  42.05  25.1   5.28  18.1 2.586E-09  43.08  25.4   4.47  17.6
 240 140  82.5 211.04 11.17 17.4  8.27 14.6 6.478E-05  42.97  24.9   6.55  17.9 1.564E-09  45.09  25.1   4.40  17.0
 240 145  82.5 222.26 10.90 15.9  8.20 20.5 4.294E-05  42.70  24.7   8.08  17.7 9.762E-10  45.52  24.9   4.45  16.6
 240 150  82.5 231.64 11.44 14.5  8.13 20.4 2.919E-05  42.70  24.7   8.08  17.7 6.321E-10  44.54  24.7   4.72  16.5
 240 155  82.5 239.20 12.58 13.3  8.09 20.4 2.019E-05  41.43  24.6   9.78  17.7 4.197E-10  42.85  24.7   5.16  16.5
 240 160  82.5 245.42 13.82 12.6  7.84 20.4 1.413E-05  39.32  24.6  11.50  17.6 2.834E-10  40.92  24.6   5.94  16.5
 240 165  82.5 250.42 14.94 12.1  7.64 20.3 9.995E-06  39.32  24.6  11.50  17.6 1.942E-10  38.86  24.6   6.79  16.5
 240 170  82.5 253.96 15.76 11.9  7.60 20.5 7.173E-06  36.54  24.7  13.13  17.6 1.355E-10  36.42  24.6   7.55  16.7
 240 175  82.5 256.96 16.28 11.7  7.42 20.5 5.182E-06  33.37  24.9  14.64  17.6 9.521E-11  33.96  24.7   8.48  16.8
 240 180  82.5 259.37 16.71 11.6  7.32 20.4 3.772E-06  33.37  24.9  14.64  17.6 6.746E-11  31.69  24.8   9.46  16.9
 240 185  82.5 261.05 16.99 11.5  7.29 20.6 2.778E-06  29.98  25.2  15.98  17.5 4.835E-11  29.32  24.9  10.27  17.0
 240 190  82.5 262.49 17.22 11.4  7.19 20.4 2.056E-06  26.70  25.8  17.14  17.5 3.481E-11  27.10  25.0  11.19  17.1
 240 195  82.5 263.45 17.41 11.4  7.16 20.6 1.539E-06  26.70  25.8  17.14  17.5 2.530E-11  25.02  25.2  12.02  17.1
 240 200  82.5 264.22 17.60 11.3  7.09 20.7 1.161E-06  24.19  26.8  18.16  17.5 1.850E-11  23.07  25.5  12.77  17.2
 240 205  82.5 264.80 17.75 11.3  7.06 14.8 8.819E-07  24.19  26.8  18.16  17.5 1.360E-11  21.41  25.9  13.54  17.3
 240 210  82.5 265.23 17.91 11.3  7.01 14.8 6.780E-07  22.81  27.9  18.95  17.5 1.010E-11  19.93  26.4  14.18  17.3
 240 215  82.5 265.59 18.03 11.3  6.99 15.2 5.241E-07  22.81  27.9  18.95  17.5 7.527E-12  18.97  27.0  14.80  17.4
 240 220  82.5 265.85 18.15 11.3  6.96 15.1 4.110E-07  22.29  28.6  19.54  17.5 5.676E-12  18.23  27.6  15.37  17.4
 240 225  82.5 266.07 18.25 11.3  6.95 15.6 3.239E-07  22.29  28.6  19.54  17.5 4.297E-12  18.09  28.1  15.82  17.4
 240 230  82.5 266.24 18.34 11.3  6.93 15.9 2.587E-07  22.16  29.0  19.97  17.5 3.292E-12  17.92  28.5  16.31  17.4
 240 235  82.5 266.38 18.42 11.3  6.93 16.1 2.081E-07  22.16  29.0  19.97  17.5 2.539E-12  18.22  28.9  16.66  17.5
 240 240  82.5 266.49 18.49 11.3  6.93 16.4 1.686E-07  22.18  29.3  20.26  17.6 1.973E-12  18.39  29.1  16.97  17.5
 240  80  87.5 177.03 15.93 31.7  1.83 21.4 2.864E-02  13.17  33.5   7.80  17.2 8.451E-07   4.32  10.1  10.42  16.7
 240  85  87.5 179.97 10.12 31.7  2.86 21.4 1.721E-02  17.03  33.2   7.72  17.2 4.977E-07  12.68  10.1   9.59  16.7
 240  90  87.5 180.63  6.65 25.7  3.09 21.0 1.039E-02  17.31  33.0   7.66  17.2 2.985E-07  21.80  33.6   7.84  17.1
 240  95  87.5 177.91 15.72 23.7  1.26 21.0 6.292E-03  14.36  32.5   7.86  17.2 1.835E-07  25.11  33.6   6.90  18.3
 240 100  87.5 167.46 22.09 24.2  1.33 18.3 3.746E-03  11.92  31.1   8.54  17.2 1.165E-07  20.84  33.8   6.69  18.1
 240 105  87.5 155.86 24.33 23.8   .28 15.5 2.120E-03  14.48  28.8   9.35  17.2 7.139E-08  16.35  32.3   8.83  18.0
 240 110  87.5 164.86 21.60 22.4  2.52 13.5 1.181E-03  16.49  27.0   8.31  17.2 3.772E-08  16.86  29.5  10.95  17.8
 240 115  87.5 179.50 17.28 21.9  2.23 12.8 7.009E-04  19.06  25.7   7.61  17.2 2.039E-08  18.67  27.2  10.40  17.6
 240 120  87.5 189.39 13.51 20.8  2.50 13.1 4.300E-04  22.22  25.1   7.29  17.2 1.178E-08  23.21  26.1   9.64  17.3
 240 125  87.5 198.74 11.39 19.0  3.02 12.5 2.699E-04  23.86  24.6   6.84  17.2 7.021E-09  26.55  25.4   8.96  16.9
 240 130  87.5 208.58  9.33 17.1  3.29 12.1 1.736E-04  24.56  24.2   6.47  17.2 4.283E-09  27.98  24.8   8.01  16.4
 240 135  87.5 218.11  9.27 14.8  3.28 11.8 1.138E-04  24.21  23.9   6.10  17.2 2.675E-09  28.28  24.3   7.03  16.0
 240 140  87.5 227.12 11.35 13.2  2.94 11.6 7.625E-05  24.21  23.9   6.10  17.2 1.711E-09  27.55  24.0   6.22  15.6
 240 145  87.5 234.54 13.68 12.3  2.40 11.4 5.199E-05  22.92  23.6   5.79  17.2 1.124E-09  25.82  23.7   5.57  15.2
 240 150  87.5 240.64 15.47 11.7  1.76 11.2 3.589E-05  20.72  23.4   5.53  17.2 7.514E-10  23.65  23.5   5.03  15.1
 240 155  87.5 245.58 16.84 11.4  1.32 11.3 2.501E-05  17.96  23.2   5.35  17.2 5.095E-10  21.38  23.4   4.66  15.1
 240 160  87.5 249.14 17.70 11.2   .96 11.2 1.760E-05  17.96  23.2   5.35  17.2 3.505E-10  19.04  23.2   4.53  15.0
 240 165  87.5 251.78 18.15 11.0   .64 11.0 1.249E-05  14.68  22.9   5.18  17.2 2.436E-10  16.64  23.1   4.40  15.1
 240 170  87.5 253.92 18.39 10.9   .51 11.3 8.906E-06  11.70  20.2   5.04  17.2 1.703E-10  14.33  22.9   4.30  15.5
 240 175  87.5 255.55 18.35 10.8   .37 11.3 6.393E-06  11.70  20.2   5.04  17.2 1.199E-10  12.04  22.6   4.32  15.7
 240 180  87.5 256.81 18.32 10.8   .29 23.0 4.628E-06  10.73  30.3   4.86  17.2 8.499E-11  10.12  21.5   4.34  15.9
 240 185  87.5 257.88 18.20 10.7   .22 11.4 3.366E-06  10.02  30.3   4.70  17.2 6.048E-11   9.04  19.5   4.32  16.2
 240 190  87.5 258.65 18.05 10.7   .17 11.1 2.467E-06  10.02  30.3   4.70  17.2 4.332E-11   8.69  30.6   4.38  16.3
 240 195  87.5 259.21 17.96 10.7   .14 11.5 1.822E-06   9.53  30.8   4.50  17.2 3.121E-11   8.51  30.5   4.38  16.5
 240 200  87.5 259.64 17.86 10.6   .09 11.6 1.352E-06   9.53  30.8   4.50  17.2 2.256E-11   8.37  30.5   4.34  16.6
 240 205  87.5 259.90 17.78 10.6   .09 11.8 1.017E-06   9.77  31.6   4.27  17.2 1.646E-11   8.42  30.8   4.38  16.7
 240 210  87.5 260.12 17.73 10.6   .06 11.9 7.676E-07  11.20  32.6   4.00  17.2 1.204E-11   8.46  31.1   4.27  16.7
 240 215  87.5 260.25 17.68 10.6   .06 12.5 5.872E-07  11.20  32.6   4.00  17.2 8.893E-12   8.98  31.7   4.27  16.9
 240 220  87.5 260.36 17.66 10.6   .04 12.5 4.519E-07  13.41  33.2   3.70  17.2 6.597E-12   9.43  32.1   4.13  16.9
 240 225  87.5 260.43 17.64 10.6   .04 13.5 3.522E-07  13.41  33.2   3.70  17.2 4.941E-12  10.52  32.6   4.08  17.0
 240 230  87.5 260.48 17.64 10.6   .03 13.9 2.763E-07  15.77  33.6   3.37  17.3 3.722E-12  11.25  32.9   3.90  17.0
 240 235  87.5 260.51 17.63 10.6   .03 14.5 2.199E-07  15.77  33.6   3.37  17.3 2.836E-12  12.63  33.2   3.86  17.1
 240 240  87.5 260.54 17.63 10.6   .02 15.0 1.755E-07  17.98  33.7   3.03  17.3 2.168E-12  13.45  33.4   3.54  17.3
